protocol,window,horizon,model,term,n,issue_days,first_issue,last_issue,mae,rmse,bias,direction_accuracy,skill,overlapping_issue_pairs,total_issue_pairs,mae_minus_intercept,relative_mae_minus_intercept,mean_absolute_adjustment,minimum_adjustment,maximum_adjustment
frozen_transfer,14,14,retail,12,21,21,2026-08-10,2026-08-30,0.3240826496762634,0.33475333047086936,0.20324952154740303,0.23809523809523808,-0.6113207953219968,182,210,-0.011463205702925527,-0.03416285887355497,0.025558253350237,-0.05438467830348992,0.02838324067142356
frozen_transfer,14,14,retail,24,21,21,2026-08-10,2026-08-30,0.26866845023970004,0.2806086302634314,0.22771170385942188,0.23809523809523808,-1.5745094478821322,182,210,0.006782206853456596,0.02589753003350337,0.013050447354740348,-0.012574080058430526,0.018570549246562706
frozen_transfer,14,14,retail,6,21,21,2026-08-10,2026-08-30,0.23533887150720217,0.2712292337693904,-0.13361956333445926,0.7619047619047619,0.391035006450386,182,210,-0.012038553536889735,-0.048664721668697175,0.06973697510623497,-0.12371347641392011,0.013877522912933593
frozen_transfer,14,14,retail,all,63,21,2026-08-10,2026-08-30,0.27602999047438853,0.29685366366319776,0.09911388735745522,0.4126984126984127,-0.1967606325795186,182,210,-0.005573184128786213,-0.019790913709121893,0.03611522527040411,-0.12371347641392011,0.02838324067142356
frozen_transfer,14,14,rolling,12,21,21,2026-08-10,2026-08-30,0.30170718162578664,0.31209225252723316,0.16058095937048,0.23809523809523808,-0.500071220527383,182,210,-0.03383867375340227,-0.10084664498437135,0.05000881355421552,-0.11715913240370932,0.020257000375814627
frozen_transfer,14,14,rolling,24,21,21,2026-08-10,2026-08-30,0.24937875112383914,0.26091161687101005,0.19868695682856186,0.23809523809523808,-1.3896663352044785,182,210,-0.012507492262404302,-0.047759256464485644,0.020343679674873567,-0.050424610334154185,0.013071125763375546
frozen_transfer,14,14,rolling,6,21,21,2026-08-10,2026-08-30,0.20372740302527784,0.27001433730551067,-0.16945882765533857,0.9523809523809523,0.4728331283539312,182,210,-0.04365002201881407,-0.17645111315648143,0.10881016697368698,-0.26953419429899317,0.03496414422563604
frozen_transfer,14,14,rolling,all,63,21,2026-08-10,2026-08-30,0.2516044452583012,0.28188897829719006,0.06326969618123444,0.47619047619047616,-0.09086079577676154,182,210,-0.02999872934487352,-0.10652837769725665,0.05972088673425869,-0.26953419429899317,0.03496414422563604
frozen_transfer,14,14,unchanged,12,21,21,2026-08-10,2026-08-30,0.20112857142857182,0.30498545710839914,-0.11245238095238076,0.7142857142857143,0.0,182,210,-0.13441728395061708,-0.40059289004990606,0.317074074074074,-0.317074074074074,-0.317074074074074
frozen_transfer,14,14,unchanged,24,21,21,2026-08-10,2026-08-30,0.10435714285714301,0.19527371875932356,-0.10102380952380965,0.7619047619047619,0.0,182,210,-0.15752910052910044,-0.6015172789995247,0.317074074074074,-0.317074074074074,-0.317074074074074
