protocol,window,horizon,model,term,n,issue_days,first_issue,last_issue,mae,rmse,bias,direction_accuracy,skill,overlapping_issue_pairs,total_issue_pairs,mae_minus_intercept,relative_mae_minus_intercept,mean_absolute_adjustment,minimum_adjustment,maximum_adjustment
frozen_transfer,14,14,basket,12,5,5,2026-08-10,2026-08-14,0.3255625865732483,0.3269400067505744,0.3255625865732483,0,-4.451483365258639,10,10,-0.05123148750082612,-0.13596680793539884,0.05123148750082614,-0.07814767935188299,-0.028395400969830065
frozen_transfer,14,14,basket,24,5,5,2026-08-10,2026-08-14,0.3089490531973342,0.3092460048824262,0.3089490531973342,0,-31.520952968140826,10,10,-0.002625020876740547,-0.00842502985699789,0.01258418743963785,-0.029995912814137493,0.019049433925367898
frozen_transfer,14,14,basket,6,5,5,2026-08-10,2026-08-14,0.35292983074179035,0.3554525104895126,-0.35292983074179035,1,0.362942543787382,10,10,0.11600390481586445,0.48962098327783976,0.11600390481586445,-0.14794613860583808,-0.08305456563350519
frozen_transfer,14,14,basket,all,15,5,2026-08-10,2026-08-14,0.3291471568374576,0.3310938168974187,0.09386060300959738,0.3333333333333333,-0.5844187774981104,10,10,0.020715798812765918,0.06716502156407689,0.059939859918776144,-0.14794613860583808,0.019049433925367898
frozen_transfer,14,14,basket_abstain,12,5,5,2026-08-10,2026-08-14,0.3255625865732483,0.3269400067505744,0.3255625865732483,0,-4.451483365258639,10,10,-0.05123148750082612,-0.13596680793539884,0.05123148750082614,-0.07814767935188299,-0.028395400969830065
frozen_transfer,14,14,basket_abstain,24,5,5,2026-08-10,2026-08-14,0.3089490531973342,0.3092460048824262,0.3089490531973342,0,-31.520952968140826,10,10,-0.002625020876740547,-0.00842502985699789,0.01258418743963785,-0.029995912814137493,0.019049433925367898
frozen_transfer,14,14,basket_abstain,6,5,5,2026-08-10,2026-08-14,0.35292983074179035,0.3554525104895126,-0.35292983074179035,1,0.362942543787382,10,10,0.11600390481586445,0.48962098327783976,0.11600390481586445,-0.14794613860583808,-0.08305456563350519
frozen_transfer,14,14,basket_abstain,all,15,5,2026-08-10,2026-08-14,0.3291471568374576,0.3310938168974187,0.09386060300959738,0.3333333333333333,-0.5844187774981104,10,10,0.020715798812765918,0.06716502156407689,0.059939859918776144,-0.14794613860583808,0.019049433925367898
frozen_transfer,14,14,gap,12,5,5,2026-08-10,2026-08-14,0.028060000000000328,0.035037893772314956,0.028060000000000328,1,0.530140656396515,10,10,-0.34873407407407414,-0.9255296143683938,0.34873407407407414,-0.3825740740740741,-0.32717407407407356
frozen_transfer,14,14,gap,24,5,5,2026-08-10,2026-08-14,0.01615999999999964,0.01999339891063999,-0.00995999999999917,1,-0.7010526315789296,10,10,-0.2954140740740751,-0.9481343239227353,0.3215340740740739,-0.34327407407407334,-0.3065740740740736
