date,segment,kwh,aggregate_delta,role,contract,name,v2_cost,v3_cost,v2_method,v3_method,v2_basis,v3_basis,v3_segment,reason,source,interpretation,historical_episode,historical_interpretation,anchor,donors,provenance,flags
2026-02-01,open_ended,5000,-110.24089005179587,v3_central,lmdgov-pohjois-karjalan-sahko-oy-oiva-plus,Pohjois-Karjalan Sähkö Oy / Oiva plus,535.1011,535.1011466552154,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,5006,5006,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_5006|historical_interpretation_id_5006|historical_interpretation_completed_at_2026-08-07T22:38:14+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.984932|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8628|reset_tail_shifted_on_spot_seasonal_index|lower_confidence_seasonal_index
2026-02-11,open_ended,18000,-422.4243927847515,v2_central,gywy8t-aanekosken-energia-oy-aikasahko,Äänekosken Energia Oy / Aikasähkö,2190.9,1511.2054821279144,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,4571,4571,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4571|historical_interpretation_id_4571|historical_interpretation_completed_at_2026-08-07T19:29:17+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.985046|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8629|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-02-11,open_ended,18000,-422.4243927847515,v2_central,r2prne-parikkalan-valo-oy-q-valo,Parikkalan Valo Oy / Q-Valo,2194.2,1517.0703671010165,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,5592,5592,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_5592|historical_interpretation_id_5592|historical_interpretation_completed_at_2026-08-08T02:23:49+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.985046|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8629|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-02-11,open_ended,18000,-422.4243927847515,v3_central,taol1n-imatran-seudun-sahko-oy-huoleton,Imatran Seudun Sähkö Oy / Huoleton,2560.8,1768.5355305306502,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,5837,5837,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_5837|historical_interpretation_id_5837|historical_interpretation_completed_at_2026-08-08T04:07:00+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.985046|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8629|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-02-11,open_ended,18000,-422.4243927847515,v3_central,fu2xdq-vattenfall-oy-kesto,Vattenfall Oy / Kesto,2567.4,1771.7156838998474,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,4456,4456,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4456|historical_interpretation_id_4456|historical_interpretation_completed_at_2026-08-07T18:41:54+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.985046|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8629|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-03-11,open_ended,18000,-535.3492136914938,v2_central,bzsy6r-turku-energia-oy-louna-arki,Turku Energia Oy / Louna Arki,2135.88,1274.5531535096834,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,4040,4040,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_4040|historical_interpretation_id_4040|historical_interpretation_completed_at_2026-08-07T15:34:22+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987329|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8649|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-03-11,open_ended,18000,-535.3492136914938,v2_central,68g91h-keuruun-sahko-oy-yosahko,Keuruun Sähkö Oy / Yösähkö,2145.21,1274.5502385934044,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,3616,3616,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3616|historical_interpretation_id_3616|historical_interpretation_completed_at_2026-08-07T11:53:52+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987329|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8649|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-03-11,open_ended,18000,-535.3492136914938,v3_central,ydi2at-alajarven-sahko-oy-yleissahko,Alajärven Sähkö Oy / Yleissähkö,1764,1598.2871333435482,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,6383,6383,2026-02-28T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_6383|historical_interpretation_id_6383|historical_interpretation_completed_at_2026-08-08T07:00:33+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987329|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8649|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-03-11,open_ended,18000,-535.3492136914938,v3_central,yd7lgu-alajarven-sahko-oy-aikasahko,Alajärven Sähkö Oy / Aikasähkö,1779.3,1612.104439273464,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,6381,6381,2026-02-28T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_6381|historical_interpretation_id_6381|historical_interpretation_completed_at_2026-08-08T07:00:05+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987329|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8649|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-03-12,open_ended,5000,-135.01218165353515,v2_central,ccs6hf-keuruun-sahko-oy-yleissahko,Keuruun Sähkö Oy / Yleissähkö,636.7,392.6848780638656,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,4064,4064,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4064|historical_interpretation_id_4064|historical_interpretation_completed_at_2026-08-07T15:47:53+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987557|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8651|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-03-12,open_ended,5000,-135.01218165353515,v2_central,gywy8t-aanekosken-energia-oy-aikasahko,Äänekosken Energia Oy / Aikasähkö,640.65,391.7295270240888,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,4572,4572,2026-01-20T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4572|historical_interpretation_id_4572|historical_interpretation_completed_at_2026-08-07T19:29:25+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987557|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8651|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-03-12,open_ended,5000,-135.01218165353515,v3_central,lmdgov-pohjois-karjalan-sahko-oy-oiva-plus,Pohjois-Karjalan Sähkö Oy / Oiva plus,499.2374,499.23742099795,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,5007,5007,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_5007|historical_interpretation_id_5007|historical_interpretation_completed_at_2026-08-07T22:38:27+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987557|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8651|reset_tail_shifted_on_spot_seasonal_index|lower_confidence_seasonal_index
2026-03-12,open_ended,5000,-135.01218165353515,v3_central,anqgq4-hehku-energia-oy-hehku-jatkuva,Hehku Energia Oy / Hehku JATKUVA,556.3,508.0882156949796,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,3892,3892,2026-03-11T22:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_3892|historical_interpretation_id_3892|historical_interpretation_completed_at_2026-08-07T14:19:31+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.987557|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8651|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-04-07,open_ended,18000,-535.0708470708314,v2_central,vcafev-helen-oy-markkinahintasahko,Helen Oy / Markkinahintasähkö,2329.6843,2329.684321560132,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,6069,6069,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_6069|historical_interpretation_id_6069|historical_interpretation_completed_at_2026-08-08T05:24:40+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.990639|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8678|reset_tail_shifted_on_spot_seasonal_index|unknown_periods_use_latest_applicable_price_or_disclosed_normal|lower_confidence_seasonal_index
2026-04-07,open_ended,18000,-535.0708470708314,v3_central,cfbboc-parikkalan-valo-oy-q-valo,Parikkalan Valo Oy / Q-Valo,1513.8,1794.6134529291685,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,4071,4071,2026-03-31T21:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_4071|historical_interpretation_id_4071|historical_interpretation_completed_at_2026-08-07T15:51:14+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.990639|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8678|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-04-09,quarterly,5000,131.14868234502876,v2_central|v3_central,xisap5-vaasan-sahko-myynti-oy-tuulisahko-yleissahko,Vaasan Sähkö Myynti Oy / Tuulisähkö (yleissähkö),589.0199,720.1685823450288,recurring_forward_curve_shift,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,quarterly,,,,6296,6296,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_6296|historical_interpretation_id_6296|historical_interpretation_completed_at_2026-08-08T06:34:38+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991096|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8682|reset_tail_shifted_on_spot_seasonal_index|lower_confidence_seasonal_index
2026-04-10,quarterly,5000,129.29166473270175,v2_central|v3_central,xisap5-vaasan-sahko-myynti-oy-tuulisahko-yleissahko,Vaasan Sähkö Myynti Oy / Tuulisähkö (yleissähkö),591.2507,720.5423647327018,recurring_forward_curve_shift,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,quarterly,,,,6296,6296,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_6296|historical_interpretation_id_6296|historical_interpretation_completed_at_2026-08-08T06:34:38+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991096|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8682|reset_tail_shifted_on_spot_seasonal_index|lower_confidence_seasonal_index
2026-04-13,open_ended,5000,-103.49286307523073,v2_central,vcafev-helen-oy-markkinahintasahko,Helen Oy / Markkinahintasähkö,642.2966,681.6278671000368,recurring_forward_curve_shift,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,6069,6069,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_6069|historical_interpretation_id_6069|historical_interpretation_completed_at_2026-08-08T05:24:40+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991096|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8682|reset_tail_shifted_on_spot_seasonal_index|unknown_periods_use_latest_applicable_price_or_disclosed_normal|lower_confidence_seasonal_index
2026-04-13,open_ended,5000,-103.49286307523073,v3_central,cfbboc-parikkalan-valo-oy-q-valo,Parikkalan Valo Oy / Q-Valo,460.8,538.8037369247693,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,canonical_outcome,canonical_outcome,open_ended,,,,4071,4071,2026-03-31T21:00:00.000000Z,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_4071|historical_interpretation_id_4071|historical_interpretation_completed_at_2026-08-07T15:51:14+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991096|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8682|supplier_adjusted_tail_shifted_on_spot_seasonal_index|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|no_usable_own_reference_and_curve_pair|no_usable_comparable_premium_and_curve_pair|lower_confidence_seasonal_index
2026-04-21,quarterly,18000,572.3929955895783,v2_central|v3_central,xisap5-vaasan-sahko-myynti-oy-tuulisahko-yleissahko,Vaasan Sähkö Myynti Oy / Tuulisähkö (yleissähkö),1883.4813,2455.874295589578,recurring_forward_curve_shift,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,quarterly,,,,6296,6296,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_6296|historical_interpretation_id_6296|historical_interpretation_completed_at_2026-08-08T06:34:38+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991210|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8683|reset_tail_shifted_on_spot_seasonal_index|lower_confidence_seasonal_index
2026-04-22,quarterly,18000,568.7404121852005,v2_central|v3_central,xisap5-vaasan-sahko-myynti-oy-tuulisahko-yleissahko,Vaasan Sähkö Myynti Oy / Tuulisähkö (yleissähkö),1888.4795,2457.2199121852004,recurring_forward_curve_shift,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,quarterly,,,,6296,6296,,0,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_6296|historical_interpretation_id_6296|historical_interpretation_completed_at_2026-08-08T06:34:38+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991096|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8682|reset_tail_shifted_on_spot_seasonal_index|lower_confidence_seasonal_index
2026-05-16,open_ended,5000,-100.33023051075259,v2_central,gduez1-parikkalan-valo-oy-kesto-valo-kanta-asiakas,Parikkalan Valo Oy / Kesto Valo kanta-asiakas,701.8,600.1321350806452,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,4500,4500,2026-01-20T22:00:00.000000Z,1,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4500|historical_interpretation_id_4500|historical_interpretation_completed_at_2026-08-07T19:01:12+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991553|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8686|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-05-16,open_ended,5000,-100.33023051075259,v3_central,4rzdsm-lammaisten-energia-oy-toimitusvelvollinen-yleissahko,Lammaisten Energia Oy / Toimitusvelvollinen Yleissähkö,759.6,601.4697694892474,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,3525,3525,2026-01-20T22:00:00.000000Z,5,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3525|historical_interpretation_id_3525|historical_interpretation_completed_at_2026-08-07T11:12:52+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991553|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8686|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-05-28,open_ended,18000,-273.0146588709681,v2_central,gywy8t-aanekosken-energia-oy-aikasahko,Äänekosken Energia Oy / Aikasähkö,2190.9,1902.8717927419352,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,4572,4572,2026-01-20T22:00:00.000000Z,1,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4572|historical_interpretation_id_4572|historical_interpretation_completed_at_2026-08-07T19:29:25+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991895|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8689|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-05-28,open_ended,18000,-273.0146588709681,v3_central,frx7ys-lammaisten-energia-oy-toimitusvelvollinen-aikasahko,Lammaisten Energia Oy / Toimitusvelvollinen Aikasähkö,2648.76,1917.885341129032,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,4450,4450,2026-01-20T22:00:00.000000Z,1,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4450|historical_interpretation_id_4450|historical_interpretation_completed_at_2026-08-07T18:38:33+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.991895|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8689|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-06-25,open_ended,18000,-400.63240500000006,v2_central|v3_central,68g91h-keuruun-sahko-oy-yosahko,Keuruun Sähkö Oy / Yösähkö,2145.21,1744.577595,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,3616,3616,2026-01-20T22:00:00.000000Z,2,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3616|historical_interpretation_id_3616|historical_interpretation_completed_at_2026-08-07T11:53:52+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.994064|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8708|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
