date,segment,kwh,evidence,v2_count,v3_count,matched,lost,new,unavailable,v2_median,v3_median,v2_dominant,v3_dominant,v2_methods,v3_methods,median_delta,median_delta_percent,large
2026-01-21,fixed_term_12,2000,55,55,55,55,0,0,0,214.3583,214.35833333333335,none,none,"{""hold_last_known_price"": 12, ""none"": 43}","{""hold_last_known_price"": 12, ""none"": 43}",3.3333333334439885e-05,1.5550288155130862e-05,False
2026-01-21,fixed_term_12,5000,55,55,55,55,0,0,0,455.3,455.3000000000001,none,none,"{""hold_last_known_price"": 12, ""none"": 43}","{""hold_last_known_price"": 12, ""none"": 43}",1.1368683772161603e-13,2.4969654672000006e-14,False
2026-01-21,fixed_term_12,18000,55,55,55,55,0,0,0,1504.8,1504.7999999999997,none,none,"{""hold_last_known_price"": 12, ""none"": 43}","{""hold_last_known_price"": 12, ""none"": 43}",-2.2737367544323206e-13,-1.5109893370762365e-14,False
2026-01-21,fixed_term_13_23,2000,1,1,1,1,0,0,0,228.32,228.32000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.842170943040401e-14,1.2448190885776106e-14,False
2026-01-21,fixed_term_13_23,5000,1,1,1,1,0,0,0,482.42,482.42,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-21,fixed_term_13_23,18000,1,1,1,1,0,0,0,1583.52,1583.5200000000004,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",4.547473508864641e-13,2.871749967707791e-14,False
2026-01-21,fixed_term_24,2000,58,58,58,58,0,0,0,212.6,212.60000000000002,none,none,"{""hold_last_known_price"": 10, ""none"": 48}","{""hold_last_known_price"": 10, ""none"": 48}",2.842170943040401e-14,1.336863096444215e-14,False
2026-01-21,fixed_term_24,5000,58,58,58,58,0,0,0,447.7504,447.75041666666664,none,none,"{""hold_last_known_price"": 10, ""none"": 48}","{""hold_last_known_price"": 10, ""none"": 48}",1.666666662458738e-05,3.722311945357811e-06,False
2026-01-21,fixed_term_24,18000,58,58,58,58,0,0,0,1470.3975,1470.3975,none,none,"{""hold_last_known_price"": 10, ""none"": 48}","{""hold_last_known_price"": 10, ""none"": 48}",0.0,0.0,False
2026-01-21,fixed_term_6,2000,18,13,16,13,0,3,2,212.8,212.89999999999998,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 10}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 12}",0.0999999999999659,0.046992481202991494,False
2026-01-21,fixed_term_6,5000,18,13,16,13,0,3,2,429.13,432.1380645161291,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 10}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 12}",3.0080645161290818,0.7009681253068025,False
2026-01-21,fixed_term_6,18000,18,13,16,13,0,3,2,1420.38,1400.3400000000001,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 10}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 12}",-20.039999999999964,-1.4108900435094807,False
2026-01-21,fixed_term_other,2000,1,1,1,1,0,0,0,215.6,215.60000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.842170943040401e-14,1.3182611053063084e-14,False
2026-01-21,fixed_term_other,5000,1,1,1,1,0,0,0,475.1,475.10000000000014,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",1.1368683772161603e-13,2.3929033408043784e-14,False
2026-01-21,fixed_term_other,18000,1,1,1,1,0,0,0,1599.6,1599.6,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-21,fixed_term_over24,2000,1,1,1,1,0,0,0,171.5,171.49999999999997,none,none,"{""none"": 1}","{""none"": 1}",-2.842170943040401e-14,-1.6572425323850734e-14,False
2026-01-21,fixed_term_over24,5000,1,1,1,1,0,0,0,386.9,386.9,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-21,fixed_term_over24,18000,1,1,1,1,0,0,0,1320.3,1320.3,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-21,hybrid,2000,53,52,52,52,0,0,1,207.1,207.10000000000002,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 46, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 46, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",2.842170943040401e-14,1.3723664621151138e-14,False
2026-01-21,hybrid,5000,53,50,50,50,0,0,3,421.95,421.95000000000005,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",5.684341886080802e-14,1.3471600630597943e-14,False
2026-01-21,hybrid,18000,53,50,50,50,0,0,3,1365.6,1365.6,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",0.0,0.0,False
2026-01-21,open_ended,2000,78,67,67,67,0,0,11,281.4,226.69816823506793,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 42, ""none"": 10, ""recurring_spot_seasonal_index"": 15}","{""none"": 9, ""recurring_spot_seasonal_index"": 15, ""supplier_adjusted_spot_seasonal_index"": 43}",-54.70183176493205,-19.439172624353965,False
2026-01-21,open_ended,5000,78,65,65,65,0,0,13,616.3792,457.48542058766975,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 41, ""none"": 7, ""recurring_spot_seasonal_index"": 17}","{""none"": 6, ""recurring_spot_seasonal_index"": 17, ""supplier_adjusted_spot_seasonal_index"": 42}",-158.89377941233022,-25.77857582026295,True
2026-01-21,open_ended,18000,78,65,65,65,0,0,13,2043.36,1480.0870430903428,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 41, ""none"": 7, ""recurring_spot_seasonal_index"": 17}","{""none"": 6, ""recurring_spot_seasonal_index"": 17, ""supplier_adjusted_spot_seasonal_index"": 42}",-563.2729569096571,-27.566016605476136,True
2026-01-21,quarterly,2000,12,12,12,12,0,0,0,272.0607,272.060711159074,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",1.1159074006172887e-05,4.1016853982118275e-06,False
2026-01-21,quarterly,5000,12,12,12,12,0,0,0,594.5982,594.5981791990533,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",-2.080094668599486e-05,-3.4983198210144024e-06,False
2026-01-21,quarterly,18000,12,12,12,12,0,0,0,2001.8694,2001.869445116592,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",4.5116591991245514e-05,2.2537230446324573e-06,False
2026-01-21,spot,2000,65,64,64,64,0,0,1,186.2189,186.21887630713073,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 64}","{""rolling_365_spot"": 64}",-2.3692869262958993e-05,-1.2723128137347495e-05,False
2026-01-21,spot,5000,65,64,64,64,0,0,1,382.9472,382.9471907678269,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 64}","{""rolling_365_spot"": 64}",-9.232173113105091e-06,-2.4108214169225134e-06,False
2026-01-21,spot,18000,65,62,62,62,0,0,3,1240.7899,1240.7898867641766,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 62}","{""rolling_365_spot"": 62}",-1.3235823416835046e-05,-1.066725592852992e-06,False
2026-01-22,fixed_term_12,2000,55,55,55,55,0,0,0,214.3583,214.35833333333332,none,none,"{""hold_last_known_price"": 13, ""none"": 42}","{""hold_last_known_price"": 13, ""none"": 42}",3.3333333306018176e-05,1.5550288141871893e-05,False
2026-01-22,fixed_term_12,5000,55,55,55,55,0,0,0,462.05,462.05000000000007,none,none,"{""hold_last_known_price"": 13, ""none"": 42}","{""hold_last_known_price"": 13, ""none"": 42}",5.684341886080802e-14,1.230243888341262e-14,False
2026-01-22,fixed_term_12,18000,55,55,55,55,0,0,0,1510.2,1510.1999999999998,none,none,"{""hold_last_known_price"": 13, ""none"": 42}","{""hold_last_known_price"": 13, ""none"": 42}",-2.2737367544323206e-13,-1.5055865146552248e-14,False
2026-01-22,fixed_term_13_23,2000,1,1,1,1,0,0,0,228.32,228.32000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.842170943040401e-14,1.2448190885776106e-14,False
2026-01-22,fixed_term_13_23,5000,1,1,1,1,0,0,0,482.42,482.42,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-22,fixed_term_13_23,18000,1,1,1,1,0,0,0,1583.52,1583.5200000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.2737367544323206e-13,1.4358749838538956e-14,False
2026-01-22,fixed_term_24,2000,58,58,58,58,0,0,0,213.12,213.12,none,none,"{""hold_last_known_price"": 11, ""none"": 47}","{""hold_last_known_price"": 11, ""none"": 47}",0.0,0.0,False
2026-01-22,fixed_term_24,5000,58,58,58,58,0,0,0,449.65,449.65000000000003,none,none,"{""hold_last_known_price"": 11, ""none"": 47}","{""hold_last_known_price"": 11, ""none"": 47}",5.684341886080802e-14,1.2641703293852557e-14,False
2026-01-22,fixed_term_24,18000,58,58,58,58,0,0,0,1472.2388,1472.23875,none,none,"{""hold_last_known_price"": 11, ""none"": 47}","{""hold_last_known_price"": 11, ""none"": 47}",-5.000000010113581e-05,-3.396188179603459e-06,False
2026-01-22,fixed_term_6,2000,17,12,15,12,0,3,2,210.24,212.79999999999993,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 9}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 11}",2.559999999999917,1.2176560121765208,False
2026-01-22,fixed_term_6,5000,17,12,15,12,0,3,2,438.255,436.38,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 9}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 11}",-1.875,-0.42783311086011566,False
2026-01-22,fixed_term_6,18000,17,12,15,12,0,3,2,1444.89,1402.8,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 9}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 11}",-42.090000000000146,-2.9130245208977943,False
2026-01-22,fixed_term_other,2000,1,1,1,1,0,0,0,215.6,215.6,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-22,fixed_term_other,5000,1,1,1,1,0,0,0,475.1,475.1,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-22,fixed_term_other,18000,1,1,1,1,0,0,0,1599.6,1599.6,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-22,fixed_term_over24,2000,1,1,1,1,0,0,0,171.5,171.49999999999997,none,none,"{""none"": 1}","{""none"": 1}",-2.842170943040401e-14,-1.6572425323850734e-14,False
2026-01-22,fixed_term_over24,5000,1,1,1,1,0,0,0,386.9,386.9,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-22,fixed_term_over24,18000,1,1,1,1,0,0,0,1320.3,1320.3,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-22,hybrid,2000,53,52,52,52,0,0,1,207.3,207.29999999999998,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 46, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 46, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",-2.842170943040401e-14,-1.3710424230778585e-14,False
2026-01-22,hybrid,5000,53,50,50,50,0,0,3,422.5,422.5,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",0.0,0.0,False
2026-01-22,hybrid,18000,53,50,50,50,0,0,3,1385.175,1385.1749999999997,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",-2.2737367544323206e-13,-1.6414797801233205e-14,False
2026-01-22,open_ended,2000,78,67,67,67,0,0,11,281.4,226.69816823506787,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 42, ""none"": 10, ""recurring_spot_seasonal_index"": 15}","{""none"": 9, ""recurring_spot_seasonal_index"": 15, ""supplier_adjusted_spot_seasonal_index"": 43}",-54.70183176493211,-19.439172624353983,False
2026-01-22,open_ended,5000,78,65,65,65,0,0,13,616.3792,457.48542058766975,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 41, ""none"": 7, ""recurring_spot_seasonal_index"": 17}","{""none"": 6, ""recurring_spot_seasonal_index"": 17, ""supplier_adjusted_spot_seasonal_index"": 42}",-158.89377941233022,-25.77857582026295,True
2026-01-22,open_ended,18000,78,65,65,65,0,0,13,2043.36,1480.0870430903428,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 41, ""none"": 7, ""recurring_spot_seasonal_index"": 17}","{""none"": 6, ""recurring_spot_seasonal_index"": 17, ""supplier_adjusted_spot_seasonal_index"": 42}",-563.2729569096571,-27.566016605476136,True
2026-01-22,quarterly,2000,12,12,12,12,0,0,0,272.2178,272.217821033741,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",2.1033741006704076e-05,7.72680589098291e-06,False
2026-01-22,quarterly,5000,12,12,12,12,0,0,0,594.9969,594.9969258985006,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",2.5898500666698965e-05,4.352711865675093e-06,False
2026-01-22,quarterly,18000,12,12,12,12,0,0,0,2003.3049,2003.3049332346025,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",3.323460236970277e-05,1.6589887225705267e-06,False
2026-01-22,spot,2000,65,64,64,64,0,0,1,186.2337,186.2337443584005,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 64}","{""rolling_365_spot"": 64}",4.435840048699902e-05,2.3818675399242465e-05,False
2026-01-22,spot,5000,65,64,64,64,0,0,1,382.9844,382.98436089600125,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 64}","{""rolling_365_spot"": 64}",-3.910399874484938e-05,-1.0210337221267858e-05,False
2026-01-22,spot,18000,65,62,62,62,0,0,3,1240.9237,1240.9236992256042,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 62}","{""rolling_365_spot"": 62}",-7.743958576611476e-07,-6.240479230601749e-08,False
2026-01-23,fixed_term_12,2000,55,55,55,55,0,0,0,218.8,218.79999999999995,none,none,"{""hold_last_known_price"": 13, ""none"": 42}","{""hold_last_known_price"": 13, ""none"": 42}",-5.684341886080802e-14,-2.5979624707864724e-14,False
2026-01-23,fixed_term_12,5000,55,55,55,55,0,0,0,463.68,463.67999999999995,none,none,"{""hold_last_known_price"": 13, ""none"": 42}","{""hold_last_known_price"": 13, ""none"": 42}",-5.684341886080802e-14,-1.2259191438234993e-14,False
2026-01-23,fixed_term_12,18000,55,55,55,55,0,0,0,1516.68,1516.6800000000003,none,none,"{""hold_last_known_price"": 13, ""none"": 42}","{""hold_last_known_price"": 13, ""none"": 42}",2.2737367544323206e-13,1.4991539114594512e-14,False
2026-01-23,fixed_term_13_23,2000,1,1,1,1,0,0,0,229.52,229.51999999999998,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",-2.842170943040401e-14,-1.2383107977694321e-14,False
2026-01-23,fixed_term_13_23,5000,1,1,1,1,0,0,0,485.42,485.42,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-23,fixed_term_13_23,18000,1,1,1,1,0,0,0,1594.32,1594.3199999999995,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",-4.547473508864641e-13,-2.852296595956045e-14,False
2026-01-23,fixed_term_24,2000,58,58,58,58,0,0,0,212,212,none,none,"{""hold_last_known_price"": 11, ""none"": 47}","{""hold_last_known_price"": 11, ""none"": 47}",0.0,0.0,False
2026-01-23,fixed_term_24,5000,58,58,58,58,0,0,0,449,449.00000000000006,none,none,"{""hold_last_known_price"": 11, ""none"": 47}","{""hold_last_known_price"": 11, ""none"": 47}",5.684341886080802e-14,1.2660004200625392e-14,False
2026-01-23,fixed_term_24,18000,58,58,58,58,0,0,0,1472.2388,1472.2387500000002,none,none,"{""hold_last_known_price"": 11, ""none"": 47}","{""hold_last_known_price"": 11, ""none"": 47}",-4.9999999873762135e-05,-3.396188164159383e-06,False
2026-01-23,fixed_term_6,2000,17,13,15,13,0,2,2,212.8,212.79999999999998,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 10}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 11}",-2.842170943040401e-14,-1.3356066461656019e-14,False
2026-01-23,fixed_term_6,5000,17,13,15,13,0,2,2,447.38,436.38000000000005,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 10}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 11}",-10.999999999999943,-2.4587598909204575,False
2026-01-23,fixed_term_6,18000,17,13,15,13,0,2,2,1469.4,1413.963870967742,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 10}","{""hold_last_known_price"": 3, ""none"": 1, ""term_price_annualized"": 11}",-55.43612903225812,-3.7727051199304555,False
2026-01-23,fixed_term_other,2000,1,1,1,1,0,0,0,215.6,215.60000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.842170943040401e-14,1.3182611053063084e-14,False
2026-01-23,fixed_term_other,5000,1,1,1,1,0,0,0,475.1,475.1000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",1.7053025658242404e-13,3.589355011206568e-14,False
2026-01-23,fixed_term_other,18000,1,1,1,1,0,0,0,1599.6,1599.6000000000001,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.2737367544323206e-13,1.4214408317281325e-14,False
2026-01-23,fixed_term_over24,2000,1,1,1,1,0,0,0,171.5,171.5,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-23,fixed_term_over24,5000,1,1,1,1,0,0,0,386.9,386.90000000000003,none,none,"{""none"": 1}","{""none"": 1}",5.684341886080802e-14,1.469201831501887e-14,False
2026-01-23,fixed_term_over24,18000,1,1,1,1,0,0,0,1320.3,1320.2999999999997,none,none,"{""none"": 1}","{""none"": 1}",-2.2737367544323206e-13,-1.7221364496192688e-14,False
2026-01-23,hybrid,2000,53,52,52,52,0,0,1,208.5,208.49999999999994,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 46, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 46, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",-5.684341886080802e-14,-2.7263030628684897e-14,False
2026-01-23,hybrid,5000,53,50,50,50,0,0,3,422.5,422.5,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",0.0,0.0,False
2026-01-23,hybrid,18000,53,50,50,50,0,0,3,1385.175,1385.1749999999997,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 44, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",-2.2737367544323206e-13,-1.6414797801233205e-14,False
2026-01-23,open_ended,2000,78,67,67,67,0,0,11,281.4,226.6981682350679,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 42, ""none"": 10, ""recurring_spot_seasonal_index"": 15}","{""none"": 9, ""recurring_spot_seasonal_index"": 15, ""supplier_adjusted_spot_seasonal_index"": 43}",-54.70183176493208,-19.439172624353976,False
2026-01-23,open_ended,5000,78,65,65,65,0,0,13,616.3792,457.48542058766975,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 41, ""none"": 7, ""recurring_spot_seasonal_index"": 17}","{""none"": 6, ""recurring_spot_seasonal_index"": 17, ""supplier_adjusted_spot_seasonal_index"": 42}",-158.89377941233022,-25.77857582026295,True
2026-01-23,open_ended,18000,78,65,65,65,0,0,13,2043.36,1480.0870430903426,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 41, ""none"": 7, ""recurring_spot_seasonal_index"": 17}","{""none"": 6, ""recurring_spot_seasonal_index"": 17, ""supplier_adjusted_spot_seasonal_index"": 42}",-563.2729569096573,-27.566016605476147,True
2026-01-23,quarterly,2000,12,12,12,12,0,0,0,272.3749,272.37493090840815,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",3.0908408120922104e-05,1.1347744642007064e-05,False
2026-01-23,quarterly,5000,12,12,12,12,0,0,0,595.3957,595.3956725979482,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",-2.740205184181832e-05,-4.602326123923689e-06,False
2026-01-23,quarterly,18000,12,12,12,12,0,0,0,2004.7404,2004.7404213526129,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 12}","{""recurring_spot_seasonal_index"": 12}",2.1352612975533702e-05,1.0651061342173633e-06,False
2026-01-23,spot,2000,65,64,64,64,0,0,1,186.7539,186.75393423826173,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 64}","{""rolling_365_spot"": 64}",3.4238261747532306e-05,1.8333358364956398e-05,False
2026-01-23,spot,5000,65,64,64,64,0,0,1,384.2848,384.28483559565433,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 64}","{""rolling_365_spot"": 64}",3.559565431032752e-05,9.262831709796358e-06,False
2026-01-23,spot,18000,65,62,62,62,0,0,3,1245.6054,1245.6054081443554,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 62}","{""rolling_365_spot"": 62}",8.144355433614692e-06,6.538471520446758e-07,False
2026-01-24,fixed_term_12,2000,55,55,55,55,0,0,0,220,220.00000000000003,none,none,"{""hold_last_known_price"": 14, ""none"": 41}","{""hold_last_known_price"": 14, ""none"": 41}",2.842170943040401e-14,1.2918958832001821e-14,False
2026-01-24,fixed_term_12,5000,55,55,55,55,0,0,0,463.68,463.68000000000006,none,none,"{""hold_last_known_price"": 14, ""none"": 41}","{""hold_last_known_price"": 14, ""none"": 41}",5.684341886080802e-14,1.2259191438234993e-14,False
2026-01-24,fixed_term_12,18000,55,55,55,55,0,0,0,1516.68,1516.6800000000003,none,none,"{""hold_last_known_price"": 14, ""none"": 41}","{""hold_last_known_price"": 14, ""none"": 41}",2.2737367544323206e-13,1.4991539114594512e-14,False
2026-01-24,fixed_term_13_23,2000,1,1,1,1,0,0,0,229.32,229.32,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-24,fixed_term_13_23,5000,1,1,1,1,0,0,0,484.92,484.92000000000013,none,none,"{""none"": 1}","{""none"": 1}",1.1368683772161603e-13,2.3444452223380356e-14,False
2026-01-24,fixed_term_13_23,18000,1,1,1,1,0,0,0,1592.52,1592.5200000000002,none,none,"{""none"": 1}","{""none"": 1}",2.2737367544323206e-13,1.4277602506921863e-14,False
2026-01-24,fixed_term_24,2000,58,58,58,58,0,0,0,213.12,213.12,none,none,"{""hold_last_known_price"": 9, ""none"": 49}","{""hold_last_known_price"": 9, ""none"": 49}",0.0,0.0,False
2026-01-24,fixed_term_24,5000,58,58,58,58,0,0,0,448.62,448.62,none,none,"{""hold_last_known_price"": 9, ""none"": 49}","{""hold_last_known_price"": 9, ""none"": 49}",0.0,0.0,False
2026-01-24,fixed_term_24,18000,58,58,58,58,0,0,0,1472.2388,1472.23875,none,none,"{""hold_last_known_price"": 9, ""none"": 49}","{""hold_last_known_price"": 9, ""none"": 49}",-5.000000010113581e-05,-3.396188179603459e-06,False
2026-01-24,fixed_term_6,2000,17,12,15,12,0,3,2,214.225,215.64999999999998,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 9}","{""hold_last_known_price"": 3, ""term_price_annualized"": 12}",1.424999999999983,0.6651884700665108,False
2026-01-24,fixed_term_6,5000,17,12,15,12,0,3,2,455.5125,447.38,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 9}","{""hold_last_known_price"": 3, ""term_price_annualized"": 12}",-8.132499999999993,-1.7853516643341276,False
2026-01-24,fixed_term_6,18000,17,12,15,12,0,3,2,1483.44,1469.4,none,term_price_annualized,"{""hold_last_known_price"": 3, ""none"": 9}","{""hold_last_known_price"": 3, ""term_price_annualized"": 12}",-14.039999999999964,-0.9464487946934129,False
2026-01-24,fixed_term_other,2000,1,1,1,1,0,0,0,215.6,215.60000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.842170943040401e-14,1.3182611053063084e-14,False
2026-01-24,fixed_term_other,5000,1,1,1,1,0,0,0,475.1,475.1,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-24,fixed_term_other,18000,1,1,1,1,0,0,0,1599.6,1599.6,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-01-24,fixed_term_over24,2000,1,1,1,1,0,0,0,171.5,171.5,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-24,fixed_term_over24,5000,1,1,1,1,0,0,0,386.9,386.90000000000003,none,none,"{""none"": 1}","{""none"": 1}",5.684341886080802e-14,1.469201831501887e-14,False
2026-01-24,fixed_term_over24,18000,1,1,1,1,0,0,0,1320.3,1320.3,none,none,"{""none"": 1}","{""none"": 1}",0.0,0.0,False
2026-01-24,hybrid,2000,54,53,53,53,0,0,1,209.8863,209.88634679415068,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 47, ""none"": 3, ""recurring_spot_seasonal_index"": 3}","{""hybrid_base_only"": 47, ""none"": 3, ""recurring_spot_seasonal_index"": 3}",4.6794150676987556e-05,2.2295000043827327e-05,False
