basis,support,cohort,model,term,n,issue_days,first_issue,last_issue,mae,rmse,bias,correct,wrong_way,missed_move,false_move,actual_up,actual_flat,actual_down,predicted_up,predicted_flat,predicted_down
canonical_calculation,native,intersection,lag_0,all,57,19,2026-07-27,2026-08-14,0.7319736842105262,0.96139450078537,-0.7319736842105262,16,2,39,0,44,13,0,3,52,2
canonical_calculation,native,intersection,unchanged,6,19,19,2026-07-27,2026-08-14,1.5286,1.5637646353389765,-1.5286,0,0,19,0,19,0,0,0,19,0
canonical_calculation,native,intersection,unchanged,12,19,19,2026-07-27,2026-08-14,0.38307368421052584,0.4508696870902296,-0.3827368421052627,3,0,16,0,16,3,0,0,19,0
canonical_calculation,native,intersection,unchanged,24,19,19,2026-07-27,2026-08-14,0.19615263157894694,0.24989747055437267,-0.19615263157894694,10,0,9,0,9,10,0,0,19,0
canonical_calculation,native,intersection,unchanged,all,57,19,2026-07-27,2026-08-14,0.7026087719298243,0.9506299762548969,-0.7024964912280699,13,0,44,0,44,13,0,0,57,0
canonical_calculation,native,intersection,always_up,6,19,19,2026-07-27,2026-08-14,,,,19,0,0,0,19,0,0,19,0,0
canonical_calculation,native,intersection,always_up,12,19,19,2026-07-27,2026-08-14,,,,16,0,0,3,16,3,0,19,0,0
canonical_calculation,native,intersection,always_up,24,19,19,2026-07-27,2026-08-14,,,,9,0,0,10,9,10,0,19,0,0
canonical_calculation,native,intersection,always_up,all,57,19,2026-07-27,2026-08-14,,,,44,0,0,13,44,13,0,57,0,0
canonical_calculation,native,intersection,always_down,6,19,19,2026-07-27,2026-08-14,,,,0,19,0,0,19,0,0,0,0,19
canonical_calculation,native,intersection,always_down,12,19,19,2026-07-27,2026-08-14,,,,0,16,0,3,16,3,0,0,0,19
canonical_calculation,native,intersection,always_down,24,19,19,2026-07-27,2026-08-14,,,,0,9,0,10,9,10,0,0,0,19
canonical_calculation,native,intersection,always_down,all,57,19,2026-07-27,2026-08-14,,,,0,44,0,13,44,13,0,0,0,57
canonical_calculation,native,intersection,lag_7,6,19,19,2026-07-27,2026-08-14,1.5031526315789474,1.5292851892305765,-1.5031526315789474,3,0,16,0,19,0,0,3,16,0
canonical_calculation,native,intersection,lag_7,12,19,19,2026-07-27,2026-08-14,0.40384736842105234,0.46131615429174605,-0.40340526315789454,3,0,16,0,16,3,0,0,19,0
canonical_calculation,native,intersection,lag_7,24,19,19,2026-07-27,2026-08-14,0.20130526315789454,0.2567231090822213,-0.20130526315789454,10,0,9,0,9,10,0,0,19,0
canonical_calculation,native,intersection,lag_7,all,57,19,2026-07-27,2026-08-14,0.7027684210526315,0.9340650475113905,-0.7026210526315788,16,0,41,0,44,13,0,3,54,0
canonical_calculation,native,intersection,lag_14,6,19,19,2026-07-27,2026-08-14,1.4712526315789474,1.4977844613400082,-1.4712526315789474,4,0,15,0,19,0,0,4,15,0
canonical_calculation,native,intersection,lag_14,12,19,19,2026-07-27,2026-08-14,0.3789105263157893,0.44170296937862497,-0.3789105263157893,3,0,16,0,16,3,0,0,19,0
canonical_calculation,native,intersection,lag_14,24,19,19,2026-07-27,2026-08-14,0.18949999999999972,0.2488659700574417,-0.18795263157894715,10,0,9,0,9,10,0,0,19,0
canonical_calculation,native,intersection,lag_14,all,57,19,2026-07-27,2026-08-14,0.6798877192982454,0.9129428745987898,-0.6793719298245613,17,0,40,0,44,13,0,4,53,0
canonical_calculation,native,intersection,lag_21,6,19,19,2026-07-27,2026-08-14,1.4575526315789473,1.4907922674661425,-1.4575526315789473,3,0,16,0,19,0,0,3,16,0
canonical_calculation,native,intersection,lag_21,12,19,19,2026-07-27,2026-08-14,0.3778052631578945,0.43716535291520237,-0.374415789473684,3,0,16,0,16,3,0,0,19,0
canonical_calculation,native,intersection,lag_21,24,19,19,2026-07-27,2026-08-14,0.1888052631578946,0.2377158066617406,-0.18623684210526284,10,0,9,0,9,10,0,0,19,0
canonical_calculation,native,intersection,lag_21,all,57,19,2026-07-27,2026-08-14,0.6747210526315788,0.9073925896514616,-0.6727350877192981,16,0,41,0,44,13,0,3,54,0
canonical_calculation,native,intersection,lag_30,6,19,19,2026-07-27,2026-08-14,1.4957631578947368,1.5298856044265463,-1.4957631578947368,4,0,15,0,19,0,0,4,15,0
canonical_calculation,native,intersection,lag_30,12,19,19,2026-07-27,2026-08-14,0.39772631578947343,0.45707083177901164,-0.39772631578947343,3,0,16,0,16,3,0,0,19,0
canonical_calculation,native,intersection,lag_30,24,19,19,2026-07-27,2026-08-14,0.1988999999999998,0.24780503902951806,-0.1988999999999998,10,0,9,0,9,10,0,0,19,0
canonical_calculation,native,intersection,lag_30,all,57,19,2026-07-27,2026-08-14,0.6974631578947368,0.9328935354160476,-0.6974631578947368,17,0,40,0,44,13,0,4,53,0
canonical_calculation,native,matched_v2,lag_0,6,16,16,2026-07-27,2026-08-14,1.5488625000000003,1.5802807076592438,-1.5488625000000003,1,2,13,0,16,0,0,1,13,2
canonical_calculation,native,matched_v2,lag_0,12,16,16,2026-07-27,2026-08-14,0.4553062499999998,0.5066604034015285,-0.4553062499999998,3,0,13,0,13,3,0,0,16,0
canonical_calculation,native,matched_v2,lag_0,24,16,16,2026-07-27,2026-08-14,0.2332624999999996,0.2830854839973252,-0.2332624999999996,9,0,7,0,7,9,0,0,16,0
canonical_calculation,native,matched_v2,lag_0,all,48,16,2026-07-27,2026-08-14,0.7458104166666665,0.971961808341768,-0.7458104166666665,13,2,33,0,36,12,0,1,45,2
canonical_calculation,native,matched_v2,unchanged,6,16,16,2026-07-27,2026-08-14,1.49344375,1.533238673731197,-1.49344375,0,0,16,0,16,0,0,0,16,0
canonical_calculation,native,matched_v2,unchanged,12,16,16,2026-07-27,2026-08-14,0.40234999999999954,0.4755714247092643,-0.4019499999999996,3,0,13,0,13,3,0,0,16,0
canonical_calculation,native,matched_v2,unchanged,24,16,16,2026-07-27,2026-08-14,0.20508749999999953,0.264446502151191,-0.20508749999999953,9,0,7,0,7,9,0,0,16,0
canonical_calculation,native,matched_v2,unchanged,all,48,16,2026-07-27,2026-08-14,0.7002937499999997,0.939311975707929,-0.7001604166666664,12,0,36,0,36,12,0,0,48,0
canonical_calculation,native,matched_v2,always_up,6,16,16,2026-07-27,2026-08-14,,,,16,0,0,0,16,0,0,16,0,0
canonical_calculation,native,matched_v2,always_up,12,16,16,2026-07-27,2026-08-14,,,,13,0,0,3,13,3,0,16,0,0
canonical_calculation,native,matched_v2,always_up,24,16,16,2026-07-27,2026-08-14,,,,7,0,0,9,7,9,0,16,0,0
canonical_calculation,native,matched_v2,always_up,all,48,16,2026-07-27,2026-08-14,,,,36,0,0,12,36,12,0,48,0,0
canonical_calculation,native,matched_v2,always_down,6,16,16,2026-07-27,2026-08-14,,,,0,16,0,0,16,0,0,0,0,16
canonical_calculation,native,matched_v2,always_down,12,16,16,2026-07-27,2026-08-14,,,,0,13,0,3,13,3,0,0,0,16
canonical_calculation,native,matched_v2,always_down,24,16,16,2026-07-27,2026-08-14,,,,0,7,0,9,7,9,0,0,0,16
canonical_calculation,native,matched_v2,always_down,all,48,16,2026-07-27,2026-08-14,,,,0,36,0,12,36,12,0,0,0,48
canonical_calculation,native,matched_v2,saved_v2,6,16,16,2026-07-27,2026-08-14,1.5132375000000002,1.5527466506967582,-1.5132375000000002,2,0,14,0,16,0,0,2,14,0
canonical_calculation,native,matched_v2,saved_v2,12,16,16,2026-07-27,2026-08-14,0.5720374999999998,0.6104933885800891,-0.5720374999999998,0,6,7,3,13,3,0,0,7,9
canonical_calculation,native,matched_v2,saved_v2,24,16,16,2026-07-27,2026-08-14,0.3004124999999995,0.34207880488273434,-0.3004124999999995,9,0,7,0,7,9,0,0,16,0
canonical_calculation,native,matched_v2,saved_v2,all,48,16,2026-07-27,2026-08-14,0.7952291666666665,0.9833178949353053,-0.7952291666666665,11,6,28,3,36,12,0,2,37,9
canonical_calculation,native,matched_v2,lag_7,6,16,16,2026-07-27,2026-08-14,1.49295,1.5227440469428866,-1.49295,1,0,15,0,16,0,0,1,15,0
canonical_calculation,native,matched_v2,lag_7,12,16,16,2026-07-27,2026-08-14,0.41521874999999975,0.47971340597798573,-0.41469374999999986,3,0,13,0,13,3,0,0,16,0
canonical_calculation,native,matched_v2,lag_7,24,16,16,2026-07-27,2026-08-14,0.21195624999999974,0.27225209709936116,-0.21195624999999974,9,0,7,0,7,9,0,0,16,0
canonical_calculation,native,matched_v2,lag_7,all,48,16,2026-07-27,2026-08-14,0.7067083333333333,0.9350571441985066,-0.7065333333333332,13,0,35,0,36,12,0,1,47,0
canonical_calculation,native,matched_v2,lag_14,6,16,16,2026-07-27,2026-08-14,1.4624312499999998,1.4932776288671172,-1.4624312499999998,1,0,15,0,16,0,0,1,15,0
canonical_calculation,native,matched_v2,lag_14,12,16,16,2026-07-27,2026-08-14,0.39246249999999994,0.4623707157141332,-0.39246249999999994,3,0,13,0,13,3,0,0,16,0
canonical_calculation,native,matched_v2,lag_14,24,16,16,2026-07-27,2026-08-14,0.20145624999999967,0.26551593525624756,-0.19961874999999973,9,0,7,0,7,9,0,0,16,0
canonical_calculation,native,matched_v2,lag_14,all,48,16,2026-07-27,2026-08-14,0.6854499999999999,0.9154531605531036,-0.6848374999999999,13,0,35,0,36,12,0,1,47,0
canonical_calculation,native,matched_v2,lag_21,6,16,16,2026-07-27,2026-08-14,1.43893125,1.4778128329984823,-1.43893125,1,0,15,0,16,0,0,1,15,0
canonical_calculation,native,matched_v2,lag_21,12,16,16,2026-07-27,2026-08-14,0.38559999999999983,0.45316880684795574,-0.3815749999999999,3,0,13,0,13,3,0,0,16,0
canonical_calculation,native,matched_v2,lag_21,24,16,16,2026-07-27,2026-08-14,0.19674999999999976,0.2511279156127409,-0.19369999999999954,9,0,7,0,7,9,0,0,16,0
canonical_calculation,native,matched_v2,lag_21,all,48,16,2026-07-27,2026-08-14,0.6737604166666665,0.9041308841229792,-0.6714020833333332,13,0,35,0,36,12,0,1,47,0
canonical_calculation,native,matched_v2,lag_30,6,16,16,2026-07-27,2026-08-14,1.4934875,1.533435764060562,-1.4934875,1,0,15,0,16,0,0,1,15,0
canonical_calculation,native,matched_v2,lag_30,12,16,16,2026-07-27,2026-08-14,0.4175812499999998,0.48121040551405336,-0.4175812499999998,3,0,13,0,13,3,0,0,16,0
canonical_calculation,native,matched_v2,lag_30,24,16,16,2026-07-27,2026-08-14,0.2159687499999997,0.26577340795309057,-0.2159687499999997,9,0,7,0,7,9,0,0,16,0
canonical_calculation,native,matched_v2,lag_30,all,48,16,2026-07-27,2026-08-14,0.7090124999999997,0.9405006115982416,-0.7090124999999997,13,0,35,0,36,12,0,1,47,0
canonical_calculation,common,native_eligible,lag_0,6,19,19,2026-07-27,2026-08-14,1.5432894736842109,1.5712758431488592,-1.5432894736842109,3,2,14,0,19,0,0,3,14,2
canonical_calculation,common,native_eligible,lag_0,12,19,19,2026-07-27,2026-08-14,0.4349421052631577,0.48313347670782353,-0.4349421052631577,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,native_eligible,lag_0,24,19,19,2026-07-27,2026-08-14,0.21768947368421018,0.26554176101341415,-0.21768947368421018,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,native_eligible,lag_0,all,57,19,2026-07-27,2026-08-14,0.7319736842105262,0.96139450078537,-0.7319736842105262,16,2,39,0,44,13,0,3,52,2
canonical_calculation,common,native_eligible,unchanged,6,19,19,2026-07-27,2026-08-14,1.5286,1.5637646353389765,-1.5286,0,0,19,0,19,0,0,0,19,0
canonical_calculation,common,native_eligible,unchanged,12,19,19,2026-07-27,2026-08-14,0.38307368421052584,0.4508696870902296,-0.3827368421052627,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,native_eligible,unchanged,24,19,19,2026-07-27,2026-08-14,0.19615263157894694,0.24989747055437267,-0.19615263157894694,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,native_eligible,unchanged,all,57,19,2026-07-27,2026-08-14,0.7026087719298243,0.9506299762548969,-0.7024964912280699,13,0,44,0,44,13,0,0,57,0
canonical_calculation,common,native_eligible,always_up,6,19,19,2026-07-27,2026-08-14,,,,19,0,0,0,19,0,0,19,0,0
canonical_calculation,common,native_eligible,always_up,12,19,19,2026-07-27,2026-08-14,,,,16,0,0,3,16,3,0,19,0,0
canonical_calculation,common,native_eligible,always_up,24,19,19,2026-07-27,2026-08-14,,,,9,0,0,10,9,10,0,19,0,0
canonical_calculation,common,native_eligible,always_up,all,57,19,2026-07-27,2026-08-14,,,,44,0,0,13,44,13,0,57,0,0
canonical_calculation,common,native_eligible,always_down,6,19,19,2026-07-27,2026-08-14,,,,0,19,0,0,19,0,0,0,0,19
canonical_calculation,common,native_eligible,always_down,12,19,19,2026-07-27,2026-08-14,,,,0,16,0,3,16,3,0,0,0,19
canonical_calculation,common,native_eligible,always_down,24,19,19,2026-07-27,2026-08-14,,,,0,9,0,10,9,10,0,0,0,19
canonical_calculation,common,native_eligible,always_down,all,57,19,2026-07-27,2026-08-14,,,,0,44,0,13,44,13,0,0,0,57
canonical_calculation,common,native_eligible,lag_7,6,19,19,2026-07-27,2026-08-14,1.5031526315789474,1.5292851892305765,-1.5031526315789474,3,0,16,0,19,0,0,3,16,0
canonical_calculation,common,native_eligible,lag_7,12,19,19,2026-07-27,2026-08-14,0.40384736842105234,0.46131615429174605,-0.40340526315789454,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,native_eligible,lag_7,24,19,19,2026-07-27,2026-08-14,0.20130526315789454,0.2567231090822213,-0.20130526315789454,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,native_eligible,lag_7,all,57,19,2026-07-27,2026-08-14,0.7027684210526315,0.9340650475113905,-0.7026210526315788,16,0,41,0,44,13,0,3,54,0
canonical_calculation,common,native_eligible,lag_14,6,19,19,2026-07-27,2026-08-14,1.4712526315789474,1.4977844613400082,-1.4712526315789474,4,0,15,0,19,0,0,4,15,0
canonical_calculation,common,native_eligible,lag_14,12,19,19,2026-07-27,2026-08-14,0.3789105263157893,0.44170296937862497,-0.3789105263157893,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,native_eligible,lag_14,24,19,19,2026-07-27,2026-08-14,0.18949999999999972,0.2488659700574417,-0.18795263157894715,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,native_eligible,lag_14,all,57,19,2026-07-27,2026-08-14,0.6798877192982454,0.9129428745987898,-0.6793719298245613,17,0,40,0,44,13,0,4,53,0
canonical_calculation,common,native_eligible,lag_21,6,19,19,2026-07-27,2026-08-14,1.4575526315789473,1.4907922674661425,-1.4575526315789473,3,0,16,0,19,0,0,3,16,0
canonical_calculation,common,native_eligible,lag_21,12,19,19,2026-07-27,2026-08-14,0.3778052631578945,0.43716535291520237,-0.374415789473684,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,native_eligible,lag_21,24,19,19,2026-07-27,2026-08-14,0.1888052631578946,0.2377158066617406,-0.18623684210526284,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,native_eligible,lag_21,all,57,19,2026-07-27,2026-08-14,0.6747210526315788,0.9073925896514616,-0.6727350877192981,16,0,41,0,44,13,0,3,54,0
canonical_calculation,common,native_eligible,lag_30,6,19,19,2026-07-27,2026-08-14,1.4957631578947368,1.5298856044265463,-1.4957631578947368,4,0,15,0,19,0,0,4,15,0
canonical_calculation,common,native_eligible,lag_30,12,19,19,2026-07-27,2026-08-14,0.39772631578947343,0.45707083177901164,-0.39772631578947343,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,native_eligible,lag_30,24,19,19,2026-07-27,2026-08-14,0.1988999999999998,0.24780503902951806,-0.1988999999999998,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,native_eligible,lag_30,all,57,19,2026-07-27,2026-08-14,0.6974631578947368,0.9328935354160476,-0.6974631578947368,17,0,40,0,44,13,0,4,53,0
canonical_calculation,common,intersection,lag_0,6,19,19,2026-07-27,2026-08-14,1.5432894736842109,1.5712758431488592,-1.5432894736842109,3,2,14,0,19,0,0,3,14,2
canonical_calculation,common,intersection,lag_0,12,19,19,2026-07-27,2026-08-14,0.4349421052631577,0.48313347670782353,-0.4349421052631577,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,intersection,lag_0,24,19,19,2026-07-27,2026-08-14,0.21768947368421018,0.26554176101341415,-0.21768947368421018,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,intersection,lag_0,all,57,19,2026-07-27,2026-08-14,0.7319736842105262,0.96139450078537,-0.7319736842105262,16,2,39,0,44,13,0,3,52,2
canonical_calculation,common,intersection,unchanged,6,19,19,2026-07-27,2026-08-14,1.5286,1.5637646353389765,-1.5286,0,0,19,0,19,0,0,0,19,0
canonical_calculation,common,intersection,unchanged,12,19,19,2026-07-27,2026-08-14,0.38307368421052584,0.4508696870902296,-0.3827368421052627,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,intersection,unchanged,24,19,19,2026-07-27,2026-08-14,0.19615263157894694,0.24989747055437267,-0.19615263157894694,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,intersection,unchanged,all,57,19,2026-07-27,2026-08-14,0.7026087719298243,0.9506299762548969,-0.7024964912280699,13,0,44,0,44,13,0,0,57,0
canonical_calculation,common,intersection,always_up,6,19,19,2026-07-27,2026-08-14,,,,19,0,0,0,19,0,0,19,0,0
canonical_calculation,common,intersection,always_up,12,19,19,2026-07-27,2026-08-14,,,,16,0,0,3,16,3,0,19,0,0
canonical_calculation,common,intersection,always_up,24,19,19,2026-07-27,2026-08-14,,,,9,0,0,10,9,10,0,19,0,0
canonical_calculation,common,intersection,always_up,all,57,19,2026-07-27,2026-08-14,,,,44,0,0,13,44,13,0,57,0,0
canonical_calculation,common,intersection,always_down,6,19,19,2026-07-27,2026-08-14,,,,0,19,0,0,19,0,0,0,0,19
canonical_calculation,common,intersection,always_down,12,19,19,2026-07-27,2026-08-14,,,,0,16,0,3,16,3,0,0,0,19
canonical_calculation,common,intersection,always_down,24,19,19,2026-07-27,2026-08-14,,,,0,9,0,10,9,10,0,0,0,19
canonical_calculation,common,intersection,always_down,all,57,19,2026-07-27,2026-08-14,,,,0,44,0,13,44,13,0,0,0,57
canonical_calculation,common,intersection,lag_7,6,19,19,2026-07-27,2026-08-14,1.5031526315789474,1.5292851892305765,-1.5031526315789474,3,0,16,0,19,0,0,3,16,0
canonical_calculation,common,intersection,lag_7,12,19,19,2026-07-27,2026-08-14,0.40384736842105234,0.46131615429174605,-0.40340526315789454,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,intersection,lag_7,24,19,19,2026-07-27,2026-08-14,0.20130526315789454,0.2567231090822213,-0.20130526315789454,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,intersection,lag_7,all,57,19,2026-07-27,2026-08-14,0.7027684210526315,0.9340650475113905,-0.7026210526315788,16,0,41,0,44,13,0,3,54,0
canonical_calculation,common,intersection,lag_14,6,19,19,2026-07-27,2026-08-14,1.4712526315789474,1.4977844613400082,-1.4712526315789474,4,0,15,0,19,0,0,4,15,0
canonical_calculation,common,intersection,lag_14,12,19,19,2026-07-27,2026-08-14,0.3789105263157893,0.44170296937862497,-0.3789105263157893,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,intersection,lag_14,24,19,19,2026-07-27,2026-08-14,0.18949999999999972,0.2488659700574417,-0.18795263157894715,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,intersection,lag_14,all,57,19,2026-07-27,2026-08-14,0.6798877192982454,0.9129428745987898,-0.6793719298245613,17,0,40,0,44,13,0,4,53,0
canonical_calculation,common,intersection,lag_21,6,19,19,2026-07-27,2026-08-14,1.4575526315789473,1.4907922674661425,-1.4575526315789473,3,0,16,0,19,0,0,3,16,0
canonical_calculation,common,intersection,lag_21,12,19,19,2026-07-27,2026-08-14,0.3778052631578945,0.43716535291520237,-0.374415789473684,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,intersection,lag_21,24,19,19,2026-07-27,2026-08-14,0.1888052631578946,0.2377158066617406,-0.18623684210526284,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,intersection,lag_21,all,57,19,2026-07-27,2026-08-14,0.6747210526315788,0.9073925896514616,-0.6727350877192981,16,0,41,0,44,13,0,3,54,0
canonical_calculation,common,intersection,lag_30,6,19,19,2026-07-27,2026-08-14,1.4957631578947368,1.5298856044265463,-1.4957631578947368,4,0,15,0,19,0,0,4,15,0
canonical_calculation,common,intersection,lag_30,12,19,19,2026-07-27,2026-08-14,0.39772631578947343,0.45707083177901164,-0.39772631578947343,3,0,16,0,16,3,0,0,19,0
canonical_calculation,common,intersection,lag_30,24,19,19,2026-07-27,2026-08-14,0.1988999999999998,0.24780503902951806,-0.1988999999999998,10,0,9,0,9,10,0,0,19,0
canonical_calculation,common,intersection,lag_30,all,57,19,2026-07-27,2026-08-14,0.6974631578947368,0.9328935354160476,-0.6974631578947368,17,0,40,0,44,13,0,4,53,0
canonical_calculation,common,matched_v2,lag_0,6,16,16,2026-07-27,2026-08-14,1.5488625000000003,1.5802807076592438,-1.5488625000000003,1,2,13,0,16,0,0,1,13,2
canonical_calculation,common,matched_v2,lag_0,12,16,16,2026-07-27,2026-08-14,0.4553062499999998,0.5066604034015285,-0.4553062499999998,3,0,13,0,13,3,0,0,16,0
canonical_calculation,common,matched_v2,lag_0,24,16,16,2026-07-27,2026-08-14,0.2332624999999996,0.2830854839973252,-0.2332624999999996,9,0,7,0,7,9,0,0,16,0
canonical_calculation,common,matched_v2,lag_0,all,48,16,2026-07-27,2026-08-14,0.7458104166666665,0.971961808341768,-0.7458104166666665,13,2,33,0,36,12,0,1,45,2
canonical_calculation,common,matched_v2,unchanged,6,16,16,2026-07-27,2026-08-14,1.49344375,1.533238673731197,-1.49344375,0,0,16,0,16,0,0,0,16,0
canonical_calculation,common,matched_v2,unchanged,12,16,16,2026-07-27,2026-08-14,0.40234999999999954,0.4755714247092643,-0.4019499999999996,3,0,13,0,13,3,0,0,16,0
canonical_calculation,common,matched_v2,unchanged,24,16,16,2026-07-27,2026-08-14,0.20508749999999953,0.264446502151191,-0.20508749999999953,9,0,7,0,7,9,0,0,16,0
canonical_calculation,common,matched_v2,unchanged,all,48,16,2026-07-27,2026-08-14,0.7002937499999997,0.939311975707929,-0.7001604166666664,12,0,36,0,36,12,0,0,48,0
canonical_calculation,common,matched_v2,always_up,6,16,16,2026-07-27,2026-08-14,,,,16,0,0,0,16,0,0,16,0,0
canonical_calculation,common,matched_v2,always_up,12,16,16,2026-07-27,2026-08-14,,,,13,0,0,3,13,3,0,16,0,0
canonical_calculation,common,matched_v2,always_up,24,16,16,2026-07-27,2026-08-14,,,,7,0,0,9,7,9,0,16,0,0
canonical_calculation,common,matched_v2,always_up,all,48,16,2026-07-27,2026-08-14,,,,36,0,0,12,36,12,0,48,0,0
canonical_calculation,common,matched_v2,always_down,6,16,16,2026-07-27,2026-08-14,,,,0,16,0,0,16,0,0,0,0,16
canonical_calculation,common,matched_v2,always_down,12,16,16,2026-07-27,2026-08-14,,,,0,13,0,3,13,3,0,0,0,16
canonical_calculation,common,matched_v2,always_down,24,16,16,2026-07-27,2026-08-14,,,,0,7,0,9,7,9,0,0,0,16
canonical_calculation,common,matched_v2,always_down,all,48,16,2026-07-27,2026-08-14,,,,0,36,0,12,36,12,0,0,0,48
canonical_calculation,common,matched_v2,saved_v2,6,16,16,2026-07-27,2026-08-14,1.5132375000000002,1.5527466506967582,-1.5132375000000002,2,0,14,0,16,0,0,2,14,0
canonical_calculation,common,matched_v2,saved_v2,12,16,16,2026-07-27,2026-08-14,0.5720374999999998,0.6104933885800891,-0.5720374999999998,0,6,7,3,13,3,0,0,7,9
canonical_calculation,common,matched_v2,saved_v2,24,16,16,2026-07-27,2026-08-14,0.3004124999999995,0.34207880488273434,-0.3004124999999995,9,0,7,0,7,9,0,0,16,0
canonical_calculation,common,matched_v2,saved_v2,all,48,16,2026-07-27,2026-08-14,0.7952291666666665,0.9833178949353053,-0.7952291666666665,11,6,28,3,36,12,0,2,37,9
canonical_calculation,common,matched_v2,lag_7,6,16,16,2026-07-27,2026-08-14,1.49295,1.5227440469428866,-1.49295,1,0,15,0,16,0,0,1,15,0
canonical_calculation,common,matched_v2,lag_7,12,16,16,2026-07-27,2026-08-14,0.41521874999999975,0.47971340597798573,-0.41469374999999986,3,0,13,0,13,3,0,0,16,0
canonical_calculation,common,matched_v2,lag_7,24,16,16,2026-07-27,2026-08-14,0.21195624999999974,0.27225209709936116,-0.21195624999999974,9,0,7,0,7,9,0,0,16,0
canonical_calculation,common,matched_v2,lag_7,all,48,16,2026-07-27,2026-08-14,0.7067083333333333,0.9350571441985066,-0.7065333333333332,13,0,35,0,36,12,0,1,47,0
canonical_calculation,common,matched_v2,lag_14,6,16,16,2026-07-27,2026-08-14,1.4624312499999998,1.4932776288671172,-1.4624312499999998,1,0,15,0,16,0,0,1,15,0
canonical_calculation,common,matched_v2,lag_14,12,16,16,2026-07-27,2026-08-14,0.39246249999999994,0.4623707157141332,-0.39246249999999994,3,0,13,0,13,3,0,0,16,0
canonical_calculation,common,matched_v2,lag_14,24,16,16,2026-07-27,2026-08-14,0.20145624999999967,0.26551593525624756,-0.19961874999999973,9,0,7,0,7,9,0,0,16,0
canonical_calculation,common,matched_v2,lag_14,all,48,16,2026-07-27,2026-08-14,0.6854499999999999,0.9154531605531036,-0.6848374999999999,13,0,35,0,36,12,0,1,47,0
canonical_calculation,common,matched_v2,lag_21,6,16,16,2026-07-27,2026-08-14,1.43893125,1.4778128329984823,-1.43893125,1,0,15,0,16,0,0,1,15,0
canonical_calculation,common,matched_v2,lag_21,12,16,16,2026-07-27,2026-08-14,0.38559999999999983,0.45316880684795574,-0.3815749999999999,3,0,13,0,13,3,0,0,16,0
canonical_calculation,common,matched_v2,lag_21,24,16,16,2026-07-27,2026-08-14,0.19674999999999976,0.2511279156127409,-0.19369999999999954,9,0,7,0,7,9,0,0,16,0
canonical_calculation,common,matched_v2,lag_21,all,48,16,2026-07-27,2026-08-14,0.6737604166666665,0.9041308841229792,-0.6714020833333332,13,0,35,0,36,12,0,1,47,0
canonical_calculation,common,matched_v2,lag_30,6,16,16,2026-07-27,2026-08-14,1.4934875,1.533435764060562,-1.4934875,1,0,15,0,16,0,0,1,15,0
canonical_calculation,common,matched_v2,lag_30,12,16,16,2026-07-27,2026-08-14,0.4175812499999998,0.48121040551405336,-0.4175812499999998,3,0,13,0,13,3,0,0,16,0
canonical_calculation,common,matched_v2,lag_30,24,16,16,2026-07-27,2026-08-14,0.2159687499999997,0.26577340795309057,-0.2159687499999997,9,0,7,0,7,9,0,0,16,0
canonical_calculation,common,matched_v2,lag_30,all,48,16,2026-07-27,2026-08-14,0.7090124999999997,0.9405006115982416,-0.7090124999999997,13,0,35,0,36,12,0,1,47,0
